data_type,id,page_number,type,text_type,hierarchy_level,content,parent_id,children_ids,position_x0,position_y0,position_x1,position_y1,font_size,font_weight,alignment,language_code,language_name,language_confidence,writing_system,table_id,figure_id,footnote_ids,is_multi_column,table_row,table_column,is_header,table_rows,table_columns,chart_type,series_name,category,value,unit,char_count,word_count,sentence_count,token_count,avg_word_length,has_numbers,has_special_chars,has_capitalized_words,ends_with_punctuation,normalized_x0,normalized_y0,normalized_x1,normalized_y1,normalized_center_x,normalized_center_y,relative_to_page_center,relative_page_position,is_first_page,is_last_page,previous_block_type,previous_block_hierarchy,distance_to_previous,next_block_type,next_block_hierarchy,distance_to_next,section_block_count,section_position,font_weight_bold,alignment_left,alignment_center,alignment_right,is_title,is_heading,is_paragraph,has_table,has_figure,has_footnotes,footnote_count,writing_system_ltr,writing_system_rtl
content_block,page_5_block_39,6,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_5_block_1,,412.11,537.01,557.94,551.64,7.0,normal,right,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.6868500000000001,0.6378624174848403,0.9299000000000001,0.6552399843230803,0.8083750000000001,0.6465512009039603,0.30837500000000007,0.6,False,False,footnote,7,-1.490000000000009,footnote,7,-14.620000000000005,48,0.75,0,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_5_block_38,6,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_5_block_1,,230.82,537.02,377.31,551.66,7.0,normal,center,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.3847,0.6378742955209566,0.62885,0.655263740395313,0.506775,0.6465690179581347,0.0067749999999999755,0.6,False,False,footnote,7,-14.620000000000005,footnote,7,-14.509999999999991,48,0.7708333333333334,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_37,6,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_5_block_1,,50.34,537.15,196.49,551.79,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.0839,0.6380287099904695,0.32748333333333335,0.6554181548648257,0.2056916666666667,0.6467234324276476,0.2943083333333333,0.6,False,False,footnote,7,-14.509999999999991,footnote,7,4.57000000000005,48,0.7916666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_41,6,text,footnote,7,2025 2070 West BW = Baden-Württemberg BY = Bavaria HE = Hesse NI = Lower Saxony,page_5_block_1,,68.32,556.36,213.39,599.55,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,79,16,0,16,4.0,True,True,True,False,0.11386666666666666,0.6608464173700039,0.35564999999999997,0.7121476553565781,0.23475833333333332,0.686497036363291,0.2652416666666667,0.6,False,False,footnote,7,4.57000000000005,footnote,7,-43.17999999999995,48,0.8125,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_43,6,text,footnote,7,East BB = Brandeburg MV = Mecklenburg-Western Pomerania SN = Saxony ST = Saxony-Anhalt TH = Thuringia,page_5_block_1,,331.9,556.37,442.25,608.56,7.0,normal,left,en,English,0.571,ltr,,,,False,,,,,,,,,,,101,17,0,17,5.0,False,True,True,False,0.5531666666666666,0.6608582954061203,0.7370833333333333,0.7228497658974217,0.645125,0.6918540306517709,0.14512499999999995,0.6,False,False,footnote,7,-43.17999999999995,footnote,7,-52.17999999999995,48,0.8333333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_44,6,text,footnote,7,City-states BE = Berlin HB = Bremen HH = Hamburg,page_5_block_1,,459.51,556.38,503.4,590.57,7.0,normal,right,en,English,0.571,ltr,,,,False,,,,,,,,,,,48,10,0,10,3.9,False,True,True,False,0.76585,0.6608701734422366,0.839,0.7014811789240837,0.8024249999999999,0.6811756761831601,0.30242499999999994,0.6,False,False,footnote,7,-52.17999999999995,footnote,7,-25.170000000000073,48,0.8541666666666666,0,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_5_block_42,6,text,footnote,7,NW = North Rhine-Westphalia RP = Rhineland-Palatinate SL = Saarland SH = Schleswig-Holstein,page_5_block_1,,230.64,565.4,314.64,599.55,7.0,normal,center,de,German,1.0,ltr,,,,False,,,,,,,,,,,91,13,0,13,6.076923076923077,False,True,True,False,0.38439999999999996,0.6715841620191965,0.5244,0.7121476553565781,0.45439999999999997,0.6918659086878872,0.04560000000000003,0.6,False,False,footnote,7,-25.170000000000073,footnote,7,21.629999999999995,48,0.875,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_45,6,text,footnote,7,"Notes: Before redistribution: States’ share of income and state taxes. After redistribution: States’ share of income, sales, and state taxes.",page_5_block_1,,26.93,621.18,346.65,628.36,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,141,20,2,20,6.1,False,True,True,True,0.04488333333333333,0.7378398474762725,0.57775,0.7463682774078216,0.31131666666666663,0.7421040624420471,0.18868333333333337,0.6,False,False,footnote,7,21.629999999999995,footnote,7,6.990000000000009,48,0.8958333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_46,6,text,footnote,7,Scenario I: Projection of tax revenue using identical rates based in reference to the result of the May 2025 tax revenue estimate for Germany.,page_5_block_1,,26.93,635.35,359.04,642.53,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,142,24,1,24,4.958333333333333,True,True,True,True,0.04488333333333333,0.7546710246531598,0.5984,0.7631994545847087,0.3216416666666667,0.7589352396189344,0.17835833333333329,0.6,False,False,footnote,7,6.990000000000009,caption,6,6.990000000000009,48,0.9166666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_47,6,text,caption,6,Source: Author’s own calculations.,page_5_block_1,,26.93,649.52,107.41,656.7,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,34,4,1,4,7.75,False,True,True,True,0.04488333333333333,0.7715022018300469,0.17901666666666666,0.780030631761596,0.11195000000000001,0.7757664167958215,0.38805,0.6,False,False,footnote,7,6.990000000000009,footnote,7,11.129999999999995,48,0.9375,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_5_block_48,6,text,footnote,7,© DIW Berlin 2025,page_5_block_1,,521.28,667.83,568.35,673.98,6.0,normal,right,de,German,1.0,ltr,,,,False,,,,,,,,,,,17,4,0,4,3.5,True,True,True,False,0.8687999999999999,0.7932508859591086,0.94725,0.8005558781706723,0.9080250000000001,0.7969033820648904,0.4080250000000001,0.6,False,False,caption,6,11.129999999999995,paragraph,5,9.740000000000009,48,0.9583333333333334,0,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_5_block_49,6,text,paragraph,5,"In Scenario I, redistribution significantly reduces disparities in federal states’ financial capacity.",page_5_block_1,,26.93,683.72,333.89,691.93,8.0,normal,left,en,English,0.857,ltr,,,,False,,,,,,,,,,,102,12,1,12,7.583333333333333,False,True,True,True,0.04488333333333333,0.8121250853480104,0.5564833333333333,0.8218769529995448,0.3006833333333333,0.8170010191737777,0.1993166666666667,0.6,False,False,footnote,7,9.740000000000009,footnote,7,130.37,48,0.9791666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0
content_block,page_5_block_0,6,text,footnote,7,260 DIW Weekly Report 40/2025,,,42.52,822.3,165.89,829.55,7.0,normal,left,en,English,0.571,ltr,,,,False,,,,,,,,,,,29,5,0,5,5.0,True,True,True,False,0.07086666666666668,0.9767309098485767,0.2764833333333333,0.9853424860329403,0.173675,0.9810366979407585,0.326325,0.6,False,False,paragraph,5,130.37,,,,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_2,7,text,caption,6,Figure 3,page_6_block_1,,26.93,100.87,51.71,108.12,7.0,normal,left,de,German,1.0,ltr,page_6_table_8,,,False,,,,,,,,,,,8,2,0,2,3.5,True,False,True,False,0.04488333333333333,0.11981375030575939,0.08618333333333333,0.12842532649012298,0.06553333333333333,0.12411953839794118,0.43446666666666667,0.7,False,False,title,1,39.50000000000001,paragraph,5,9.08999999999999,49,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_3,7,text,paragraph,5,Scenario II: Development of fiscal capacity of federal states before and after distribution in the coming years Tax revenue per capita; as a percentage of the national average,page_6_block_1,,26.93,117.21,496.86,139.87,10.0,normal,center,en,English,1.0,ltr,,,,False,,,,,,,,,,,175,28,0,28,5.285714285714286,False,True,True,False,0.04488333333333333,0.13922246131989746,0.8281000000000001,0.16613809115957734,0.4364916666666666,0.15268027623973737,0.06350833333333339,0.7,False,False,caption,6,9.08999999999999,footnote,7,16.349999999999994,49,0.02040816326530612,0,0,1,0,0,0,1,0,0,0,0,1,0
content_block,page_6_block_40,7,text,footnote,7,Variant A: low migration Variant B: average migration Varant C: low migration,page_6_block_1,,80.62,156.22,504.73,163.47,7.0,normal,center,en,English,1.0,ltr,,,,False,,,,,,,,,,,77,12,0,12,5.5,False,True,True,False,0.13436666666666666,0.18555868020983177,0.8412166666666667,0.19417025639419536,0.4877916666666667,0.18986446830201356,0.012208333333333321,0.7,False,False,paragraph,5,16.349999999999994,footnote,7,5.960000000000008,49,0.04081632653061224,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_37,7,text,footnote,7,Before redistribution among federal states,page_6_block_1,,28.12,169.43,148.54,176.61,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,42,5,0,5,7.6,False,False,True,False,0.04686666666666667,0.20124956591954807,0.24756666666666666,0.2097779958510971,0.14721666666666666,0.2055137808853226,0.35278333333333334,0.7,False,False,footnote,7,5.960000000000008,footnote,7,2.7399999999999807,49,0.061224489795918366,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_34,7,text,footnote,7,West East City West East City West East City,page_6_block_1,,80.67,179.35,547.15,186.5,7.0,normal,center,en,English,1.0,ltr,,,,False,,,,,,,,,,,44,9,0,9,4.0,False,False,True,False,0.13445000000000001,0.21303257774698073,0.9119166666666666,0.22152537357018068,0.5231833333333333,0.2172789756585807,0.023183333333333334,0.7,False,False,footnote,7,2.7399999999999807,footnote,7,-2.719999999999999,49,0.08163265306122448,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_4,7,text,footnote,7,200,page_6_block_1,,27.22,183.78,38.66,190.93,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.045366666666666666,0.2182945477465298,0.06443333333333333,0.22678734356972974,0.0549,0.2225409456581298,0.4451,0.7,False,False,footnote,7,-2.719999999999999,footnote,7,-7.010000000000019,49,0.10204081632653061,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_6,7,text,footnote,7,200,page_6_block_1,,208.6,183.92,219.54,190.75,6.69,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.3476666666666667,0.21846084025215887,0.3659,0.2265735389196352,0.35678333333333334,0.222517189585897,0.14321666666666666,0.7,False,False,footnote,7,-7.010000000000019,footnote,7,29.72999999999999,49,0.12244897959183673,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_14,7,text,footnote,7,200,page_6_block_1,,389.3,183.92,400.25,190.75,6.69,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.6488333333333334,0.21846084025215887,0.6670833333333334,0.2265735389196352,0.6579583333333333,0.222517189585897,0.1579583333333333,0.7,False,False,footnote,7,-7.010000000000019,footnote,7,29.72999999999999,49,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_15,7,text,footnote,7,100,page_6_block_1,,390.18,220.48,400.68,227.62,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.6503,0.2618869402935841,0.6678000000000001,0.2703678580806677,0.65905,0.2661273991871259,0.15905000000000002,0.7,False,False,footnote,7,29.72999999999999,footnote,7,-7.02000000000001,49,0.16326530612244897,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_9,7,text,footnote,7,100,page_6_block_1,,28.16,220.6,38.66,227.75,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.046933333333333334,0.26202947672698046,0.06443333333333333,0.2705222725501804,0.05568333333333333,0.26627587463858043,0.4443166666666667,0.7,False,False,footnote,7,-7.02000000000001,footnote,7,-6.900000000000006,49,0.1836734693877551,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_13,7,text,footnote,7,100,page_6_block_1,,209.5,220.85,219.54,227.69,6.69,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.3491666666666667,0.26232642762988956,0.3659,0.27045100433348224,0.3575333333333333,0.2663887159816859,0.14246666666666669,0.7,False,False,footnote,7,-6.900000000000006,footnote,7,35.70999999999998,49,0.20408163265306123,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_8,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,50.34,263.4,196.49,278.03,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.0839,0.3128674713050165,0.32748333333333335,0.33024503814325645,0.2056916666666667,0.3215562547241365,0.2943083333333333,0.7,False,False,footnote,7,35.70999999999998,footnote,7,-14.46999999999997,49,0.22448979591836735,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_25,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,230.82,263.56,377.31,278.2,7.0,normal,center,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.3847,0.3130575198828784,0.62885,0.3304469647572347,0.506775,0.3217522423200565,0.0067749999999999755,0.7,False,False,footnote,7,-14.46999999999997,footnote,7,24.24000000000001,49,0.24489795918367346,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_26,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,412.11,263.56,558.5,278.2,7.0,normal,right,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.6868500000000001,0.3130575198828784,0.9308333333333333,0.3304469647572347,0.8088416666666667,0.3217522423200565,0.3088416666666667,0.7,False,False,footnote,7,-14.46999999999997,footnote,7,24.24000000000001,49,0.2653061224489796,0,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_6_block_38,7,text,footnote,7,After redistribution among federal states,page_6_block_1,,28.12,302.44,143.73,309.62,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,41,5,0,5,7.4,False,False,True,False,0.04686666666666667,0.35923932430329997,0.23954999999999999,0.36776775423484903,0.14320833333333333,0.36350353926907447,0.3567916666666667,0.7,False,False,footnote,7,24.24000000000001,footnote,7,5.889999999999986,49,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_35,7,text,footnote,7,East City West East City West East City,page_6_block_1,,139.42,315.51,547.15,322.66,7.0,normal,center,en,English,1.0,ltr,,,,False,,,,,,,,,,,39,8,0,8,4.0,False,False,True,False,0.23236666666666664,0.37476391750738713,0.9119166666666666,0.38325671333058714,0.5721416666666667,0.37901031541898716,0.07214166666666666,0.7,False,False,footnote,7,5.889999999999986,footnote,7,-7.110000000000014,49,0.30612244897959184,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_45,7,text,footnote,7,West,page_6_block_1,,80.66,315.55,94.45,322.69,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,4,1,0,1,4.0,False,False,True,False,0.13443333333333332,0.37481142965185266,0.15741666666666668,0.3832923474389362,0.145925,0.3790518885453944,0.35407500000000003,0.7,False,False,footnote,7,-7.110000000000014,footnote,7,-2.3799999999999955,49,0.32653061224489793,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_7,7,text,footnote,7,200 200,page_6_block_1,,207.9,320.31,400.68,327.49,7.0,normal,center,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,7,2,0,2,3.0,True,False,False,False,0.34650000000000003,0.38046537484324167,0.6678000000000001,0.38899380477479073,0.50715,0.38472958980901617,0.00714999999999999,0.7,False,False,footnote,7,-2.3799999999999955,footnote,7,-7.139999999999986,49,0.3469387755102041,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_17,7,text,footnote,7,200,page_6_block_1,,207.9,320.31,219.35,327.46,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.34650000000000003,0.38046537484324167,0.3655833333333333,0.3889581706664416,0.35604166666666665,0.38471177275484164,0.14395833333333335,0.7,False,False,footnote,7,-2.3799999999999955,footnote,7,-7.109999999999957,49,0.3673469387755102,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_5,7,text,footnote,7,200,page_6_block_1,,27.3,320.35,38.74,327.5,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.0455,0.38051288698770713,0.06456666666666667,0.3890056828109071,0.05503333333333334,0.3847592848993071,0.4449666666666667,0.7,False,False,footnote,7,-7.139999999999986,footnote,7,29.75,49,0.3877551020408163,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_24,7,text,footnote,7,200,page_6_block_1,,389.23,320.35,400.67,327.49,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.6487166666666667,0.38051288698770713,0.6677833333333334,0.38899380477479073,0.6582500000000001,0.38475334588124893,0.1582500000000001,0.7,False,False,footnote,7,-7.139999999999986,footnote,7,29.75999999999999,49,0.40816326530612246,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_16,7,text,footnote,7,100,page_6_block_1,,208.85,357.25,219.35,364.4,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.3480833333333333,0.42434284025708874,0.3655833333333333,0.43283563608028863,0.35683333333333334,0.4285892381686887,0.14316666666666666,0.7,False,False,footnote,7,29.75,footnote,7,-7.1299999999999955,49,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_10,7,text,footnote,7,100,page_6_block_1,,28.25,357.27,38.75,364.42,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.04708333333333333,0.42436659632932144,0.06458333333333334,0.43285939215252145,0.05583333333333333,0.4286129942409215,0.44416666666666665,0.7,False,False,footnote,7,-7.1299999999999955,footnote,7,-7.1200000000000045,49,0.4489795918367347,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_23,7,text,footnote,7,100,page_6_block_1,,390.17,357.3,400.67,364.45,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.6502833333333333,0.42440223043767056,0.6677833333333334,0.4328950262608705,0.6590333333333334,0.42864862834927053,0.15903333333333336,0.7,False,False,footnote,7,-7.1200000000000045,footnote,7,35.960000000000036,49,0.46938775510204084,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_27,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,50.34,400.41,196.49,415.05,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.0839,0.47560844413531395,0.32748333333333335,0.4929978890096702,0.2056916666666667,0.48430316657249206,0.2943083333333333,0.7,False,False,footnote,7,35.960000000000036,footnote,7,-14.470000000000027,49,0.4897959183673469,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_28,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,230.82,400.58,377.31,415.21,7.0,normal,center,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.3847,0.47581037074929206,0.62885,0.493187937587532,0.506775,0.48449915416841205,0.0067749999999999755,0.7,False,False,footnote,7,-14.470000000000027,footnote,7,23.78000000000003,49,0.5102040816326531,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_29,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,412.11,400.58,558.38,415.21,7.0,normal,right,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.6868500000000001,0.47581037074929206,0.9306333333333333,0.493187937587532,0.8087416666666667,0.48449915416841205,0.3087416666666667,0.7,False,False,footnote,7,-14.470000000000027,footnote,7,23.78000000000003,49,0.5306122448979592,0,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_6_block_39,7,text,footnote,7,After supplementary federal grants,page_6_block_1,,28.12,438.99,128.21,446.18,7.0,normal,left,en,English,1.0,ltr,,,,False,,,,,,,,,,,34,4,0,4,7.75,False,False,True,False,0.04686666666666667,0.5214339074722446,0.21368333333333334,0.52997421543991,0.130275,0.5257040614560773,0.36972499999999997,0.7,False,False,footnote,7,23.78000000000003,footnote,7,6.180000000000007,49,0.5510204081632653,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_36,7,text,footnote,7,West East City West East City West East City,page_6_block_1,,80.68,452.36,547.15,459.5,7.0,normal,center,en,English,1.0,ltr,,,,False,,,,,,,,,,,44,9,0,9,4.0,False,False,True,False,0.13446666666666668,0.5373148417598227,0.9119166666666666,0.5457957595469063,0.5231916666666666,0.5415553006533645,0.02319166666666661,0.7,False,False,footnote,7,6.180000000000007,footnote,7,-1.740000000000009,49,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_19,7,text,footnote,7,200,page_6_block_1,,207.88,457.76,219.32,464.91,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.34646666666666665,0.543728981262659,0.3655333333333333,0.552221777085859,0.356,0.5479753791742591,0.14400000000000002,0.7,False,False,footnote,7,-1.740000000000009,footnote,7,-7.080000000000041,49,0.5918367346938775,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_12,7,text,footnote,7,200,page_6_block_1,,27.3,457.83,38.75,464.98,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.0455,0.5438121275154736,0.06458333333333334,0.5523049233386735,0.05504166666666666,0.5480585254270736,0.44495833333333334,0.7,False,False,footnote,7,-7.080000000000041,footnote,7,-7.140000000000043,49,0.6122448979591837,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_21,7,text,footnote,7,200,page_6_block_1,,388.91,457.84,400.35,464.99,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.6481833333333333,0.5438240055515899,0.66725,0.5523168013747899,0.6577166666666666,0.5480704034631899,0.15771666666666662,0.7,False,False,footnote,7,-7.140000000000043,footnote,7,29.659999999999968,49,0.6326530612244898,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_18,7,text,footnote,7,100,page_6_block_1,,208.82,494.65,219.32,501.8,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.3480333333333333,0.5875470564959242,0.3655333333333333,0.5960398523191243,0.35678333333333334,0.5917934544075243,0.14321666666666666,0.7,False,False,footnote,7,29.659999999999968,footnote,7,-7.1200000000000045,49,0.6530612244897959,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_20,7,text,footnote,7,100,page_6_block_1,,389.85,494.68,400.35,501.83,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.64975,0.5875826906042734,0.66725,0.5960754864274733,0.6585000000000001,0.5918290885158733,0.15850000000000009,0.7,False,False,footnote,7,-7.1200000000000045,footnote,7,-7.1200000000000045,49,0.673469387755102,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_11,7,text,footnote,7,100,page_6_block_1,,28.25,494.71,38.75,501.86,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,3,1,0,1,3.0,True,False,False,False,0.04708333333333333,0.5876183247126224,0.06458333333333334,0.5961111205358224,0.05583333333333333,0.5918647226242224,0.44416666666666665,0.7,False,False,footnote,7,-7.1200000000000045,footnote,7,28.99000000000001,49,0.6938775510204082,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_22,7,text,footnote,7,0 0 0,page_6_block_1,,34.76,530.85,400.67,538.05,7.0,normal,left,unknown,Unknown,0.0,ltr,,,,False,,,,,,,,,,,5,3,0,3,1.0,True,False,False,False,0.05793333333333333,0.6305455472371604,0.6677833333333334,0.6390977332409421,0.36285833333333334,0.6348216402390513,0.13714166666666666,0.7,False,False,footnote,7,28.99000000000001,footnote,7,-1.0399999999999636,49,0.7142857142857143,0,1,0,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_32,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,412.11,537.01,558.28,551.64,7.0,normal,right,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.6868500000000001,0.6378624174848403,0.9304666666666667,0.6552399843230803,0.8086583333333334,0.6465512009039603,0.30865833333333337,0.7,False,False,footnote,7,-1.0399999999999636,footnote,7,-14.620000000000005,49,0.7346938775510204,0,0,0,1,0,0,0,0,0,0,0,1,0
content_block,page_6_block_31,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,230.82,537.02,377.31,551.66,7.0,normal,center,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.3847,0.6378742955209566,0.62885,0.655263740395313,0.506775,0.6465690179581347,0.0067749999999999755,0.7,False,False,footnote,7,-14.620000000000005,footnote,7,-14.509999999999991,49,0.7551020408163265,0,0,1,0,0,0,0,0,0,0,0,1,0
content_block,page_6_block_30,7,text,footnote,7,BW HE NI NW RP SL SH BB MV SN ST TH BE HB HH BY,page_6_block_1,,50.34,537.15,196.86,551.79,7.0,normal,left,de,German,1.0,ltr,,,,False,,,,,,,,,,,47,16,0,16,2.0,False,False,False,False,0.0839,0.6380287099904695,0.3281,0.6554181548648257,0.20600000000000002,0.6467234324276476,0.294,0.7,False,False,footnote,7,-14.509999999999991,footnote,7,4.560000000000059,49,0.7755102040816326,0,1,0,0,0,0,0,0,0,0,0,1,0
